[2024-11-11 11:30:53,045][INFO] 
===== vgg19-4-feature-500-2024-11-11-11-30-53 configuration =====
  exp_fn: test_goal_repair
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 50
  tiny_width: 0.0004
  lr: 1
  batch_size: 50
  min_epochs: 15
  max_epochs: 100
  use_scheduler: True
  no_pts: True
  no_abs: False
  no_refine: True
  quiet: False
  debug: False
  net: vgg19
  no_repair: False
  repair_number: 500
  repair_batchsize: 1
  repair_location: feature
  repair_radius: 4
  loose_bound: 0.0314
  divided_repair: 5
  accuracy_loss: <function CifarArgParser.setup_rest.<locals>.ce_loss at 0x75f726268d30>
  reset_params: False
  train_datasize: 10000
  test_datasize: 5000
  max_verifier_sec: 300
  verifier_timeout_as_safe: True
  sample_amount: 1000
  repair_batch_size: 500
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x75f75ebde0d0>
[2024-11-11 12:03:56,035][INFO] --get the 3 part of the feature_lb and feature_ub
[2024-11-11 12:03:56,035][INFO] --sample the 4 part of the originalset
[2024-11-11 12:03:56,035][INFO] --PGD sample 1 image
[2024-11-11 12:04:00,903][INFO] --PGD sample 2 image
[2024-11-11 12:04:05,768][INFO] --PGD sample 3 image
[2024-11-11 12:04:10,633][INFO] --PGD sample 4 image
[2024-11-11 12:04:15,492][INFO] --PGD sample 5 image
[2024-11-11 12:04:20,334][INFO] --PGD sample 6 image
[2024-11-11 12:04:25,172][INFO] --PGD sample 7 image
[2024-11-11 12:04:30,013][INFO] --PGD sample 8 image
[2024-11-11 12:04:34,850][INFO] --PGD sample 9 image
[2024-11-11 12:04:39,730][INFO] --PGD sample 10 image
[2024-11-11 12:04:44,587][INFO] --PGD sample 11 image
[2024-11-11 12:04:49,437][INFO] --PGD sample 12 image
[2024-11-11 12:04:54,301][INFO] --PGD sample 13 image
[2024-11-11 12:04:59,148][INFO] --PGD sample 14 image
[2024-11-11 12:05:03,994][INFO] --PGD sample 15 image
[2024-11-11 12:05:08,848][INFO] --PGD sample 16 image
[2024-11-11 12:05:13,680][INFO] --PGD sample 17 image
[2024-11-11 12:05:18,515][INFO] --PGD sample 18 image
[2024-11-11 12:05:23,343][INFO] --PGD sample 19 image
[2024-11-11 12:05:28,175][INFO] --PGD sample 20 image
[2024-11-11 12:05:33,013][INFO] --PGD sample 21 image
[2024-11-11 12:05:37,859][INFO] --PGD sample 22 image
[2024-11-11 12:05:42,715][INFO] --PGD sample 23 image
[2024-11-11 12:05:47,564][INFO] --PGD sample 24 image
[2024-11-11 12:05:52,401][INFO] --PGD sample 25 image
[2024-11-11 12:05:57,232][INFO] --PGD sample 26 image
[2024-11-11 12:06:02,074][INFO] --PGD sample 27 image
[2024-11-11 12:06:06,921][INFO] --PGD sample 28 image
[2024-11-11 12:06:11,772][INFO] --PGD sample 29 image
[2024-11-11 12:06:16,627][INFO] --PGD sample 30 image
[2024-11-11 12:06:21,490][INFO] --PGD sample 31 image
[2024-11-11 12:06:26,351][INFO] --PGD sample 32 image
[2024-11-11 12:06:31,208][INFO] --PGD sample 33 image
[2024-11-11 12:06:36,103][INFO] --PGD sample 34 image
[2024-11-11 12:06:40,945][INFO] --PGD sample 35 image
[2024-11-11 12:06:45,790][INFO] --PGD sample 36 image
[2024-11-11 12:06:50,645][INFO] --PGD sample 37 image
[2024-11-11 12:06:55,501][INFO] --PGD sample 38 image
[2024-11-11 12:07:00,378][INFO] --PGD sample 39 image
[2024-11-11 12:07:05,256][INFO] --PGD sample 40 image
[2024-11-11 12:07:10,121][INFO] --PGD sample 41 image
[2024-11-11 12:07:14,983][INFO] --PGD sample 42 image
[2024-11-11 12:07:19,861][INFO] --PGD sample 43 image
[2024-11-11 12:07:24,731][INFO] --PGD sample 44 image
[2024-11-11 12:07:29,601][INFO] --PGD sample 45 image
[2024-11-11 12:07:34,468][INFO] --PGD sample 46 image
[2024-11-11 12:07:39,340][INFO] --PGD sample 47 image
[2024-11-11 12:07:44,206][INFO] --PGD sample 48 image
[2024-11-11 12:07:49,149][INFO] --PGD sample 49 image
[2024-11-11 12:07:53,955][INFO] --PGD sample 50 image
[2024-11-11 12:07:58,822][INFO] --PGD sample 51 image
[2024-11-11 12:08:03,711][INFO] --PGD sample 52 image
[2024-11-11 12:08:08,585][INFO] --PGD sample 53 image
[2024-11-11 12:08:13,467][INFO] --PGD sample 54 image
[2024-11-11 12:08:18,357][INFO] --PGD sample 55 image
[2024-11-11 12:08:23,232][INFO] --PGD sample 56 image
[2024-11-11 12:08:28,103][INFO] --PGD sample 57 image
[2024-11-11 12:08:32,982][INFO] --PGD sample 58 image
[2024-11-11 12:08:37,882][INFO] --PGD sample 59 image
[2024-11-11 12:08:42,808][INFO] --PGD sample 60 image
[2024-11-11 12:08:47,687][INFO] --PGD sample 61 image
[2024-11-11 12:08:52,570][INFO] --PGD sample 62 image
[2024-11-11 12:08:57,464][INFO] --PGD sample 63 image
[2024-11-11 12:09:02,358][INFO] --PGD sample 64 image
[2024-11-11 12:09:07,259][INFO] --PGD sample 65 image
[2024-11-11 12:09:12,158][INFO] --PGD sample 66 image
[2024-11-11 12:09:17,072][INFO] --PGD sample 67 image
[2024-11-11 12:09:21,989][INFO] --PGD sample 68 image
[2024-11-11 12:09:26,977][INFO] --PGD sample 69 image
[2024-11-11 12:09:31,888][INFO] --PGD sample 70 image
[2024-11-11 12:09:36,788][INFO] --PGD sample 71 image
[2024-11-11 12:09:41,692][INFO] --PGD sample 72 image
[2024-11-11 12:09:46,602][INFO] --PGD sample 73 image
[2024-11-11 12:09:51,493][INFO] --PGD sample 74 image
[2024-11-11 12:09:56,381][INFO] --PGD sample 75 image
[2024-11-11 12:10:01,275][INFO] --PGD sample 76 image
[2024-11-11 12:10:06,161][INFO] --PGD sample 77 image
[2024-11-11 12:10:11,053][INFO] --PGD sample 78 image
[2024-11-11 12:10:15,940][INFO] --PGD sample 79 image
[2024-11-11 12:10:20,867][INFO] --PGD sample 80 image
[2024-11-11 12:10:25,778][INFO] --PGD sample 81 image
[2024-11-11 12:10:30,686][INFO] --PGD sample 82 image
[2024-11-11 12:10:35,604][INFO] --PGD sample 83 image
[2024-11-11 12:10:40,508][INFO] --PGD sample 84 image
[2024-11-11 12:10:45,422][INFO] --PGD sample 85 image
[2024-11-11 12:10:50,343][INFO] --PGD sample 86 image
[2024-11-11 12:10:55,259][INFO] --PGD sample 87 image
[2024-11-11 12:11:00,248][INFO] --PGD sample 88 image
[2024-11-11 12:11:05,162][INFO] --PGD sample 89 image
[2024-11-11 12:11:10,070][INFO] --PGD sample 90 image
[2024-11-11 12:11:14,979][INFO] --PGD sample 91 image
[2024-11-11 12:11:19,914][INFO] --PGD sample 92 image
[2024-11-11 12:11:24,826][INFO] --PGD sample 93 image
[2024-11-11 12:11:29,723][INFO] --PGD sample 94 image
[2024-11-11 12:11:34,609][INFO] --PGD sample 95 image
[2024-11-11 12:11:39,486][INFO] --PGD sample 96 image
[2024-11-11 12:11:44,366][INFO] --PGD sample 97 image
[2024-11-11 12:11:49,250][INFO] --PGD sample 98 image
[2024-11-11 12:11:54,129][INFO] --PGD sample 99 image
[2024-11-11 12:11:59,003][INFO] --PGD sample 100 image
[2024-11-11 12:12:06,211][INFO] --get the 4 part of the feature_lb and feature_ub
[2024-11-11 12:14:07,586][INFO] --Test repair set accuracy 0.0
[2024-11-11 12:14:07,779][INFO] --Patch network: --- feature PatchNet ---
Name: feature patch network 499
--- End of feature PatchNet ---
[2024-11-11 12:14:07,787][INFO] [0m 0s (0.002 seconds)] Start repair part 0: 0
[2024-11-11 12:14:07,787][INFO] [0m 0s (0.002 seconds)] After epoch 0:
[2024-11-11 12:14:07,787][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:08,157][INFO] min loss 1.8530099391937256, max loss 90.53596496582031.
[2024-11-11 12:14:08,162][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
       device='cuda:3', dtype=torch.uint8).
[2024-11-11 12:14:08,451][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:08,451][INFO] repair set accuracy 0.01.
[2024-11-11 12:14:08,451][INFO] attacked test set accuracy 0.003.
[2024-11-11 12:14:08,451][INFO] 
[0m 0s (0.666 seconds)] Starting epoch 1:
[2024-11-11 12:14:09,054][INFO] [0m 1s (1.269 seconds)] After epoch 1:
[2024-11-11 12:14:09,054][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:09,426][INFO] min loss 0.0, max loss 0.0.
[2024-11-11 12:14:09,426][INFO] All 100 abstractions certified.
[2024-11-11 12:14:09,718][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:09,718][INFO] repair set accuracy 1.0.
[2024-11-11 12:14:09,718][INFO] attacked test set accuracy 1.0.
[2024-11-11 12:14:09,799][INFO] Accuracy at every epoch: [0.9342, 0.9342]
[2024-11-11 12:14:09,799][INFO] After 1 epochs / 0m 1s (1.933 seconds), eventually the trained network got certified? True, with 0.9342 accuracy on test set,with 1.0000 accuracy on repair set,with 1.0000 accuracy on attack test set.
[2024-11-11 12:14:09,802][INFO] [0m 2s (2.017 seconds)] Start repair part 1: 100
[2024-11-11 12:14:09,802][INFO] [0m 2s (2.017 seconds)] After epoch 0:
[2024-11-11 12:14:09,802][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:10,168][INFO] min loss 1.3290671110153198, max loss 85.263916015625.
[2024-11-11 12:14:10,173][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
       device='cuda:3', dtype=torch.uint8).
[2024-11-11 12:14:10,467][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:10,467][INFO] repair set accuracy 0.0.
[2024-11-11 12:14:10,467][INFO] attacked test set accuracy 0.001.
[2024-11-11 12:14:10,468][INFO] 
[0m 2s (2.683 seconds)] Starting epoch 1:
[2024-11-11 12:14:11,043][INFO] [0m 3s (3.258 seconds)] After epoch 1:
[2024-11-11 12:14:11,043][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:11,413][INFO] min loss 0.0, max loss 0.0.
[2024-11-11 12:14:11,414][INFO] All 100 abstractions certified.
[2024-11-11 12:14:11,708][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:11,708][INFO] repair set accuracy 1.0.
[2024-11-11 12:14:11,708][INFO] attacked test set accuracy 1.0.
[2024-11-11 12:14:11,781][INFO] Accuracy at every epoch: [0.9342, 0.9342]
[2024-11-11 12:14:11,781][INFO] After 1 epochs / 0m 3s (3.923 seconds), eventually the trained network got certified? True, with 0.9342 accuracy on test set,with 1.0000 accuracy on repair set,with 1.0000 accuracy on attack test set.
[2024-11-11 12:14:11,784][INFO] [0m 3s (4.000 seconds)] Start repair part 2: 200
[2024-11-11 12:14:11,785][INFO] [0m 3s (4.000 seconds)] After epoch 0:
[2024-11-11 12:14:11,785][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:12,150][INFO] min loss 1.7355917692184448, max loss 89.37821960449219.
[2024-11-11 12:14:12,155][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
       device='cuda:3', dtype=torch.uint8).
[2024-11-11 12:14:12,441][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:12,441][INFO] repair set accuracy 0.0.
[2024-11-11 12:14:12,441][INFO] attacked test set accuracy 0.004.
[2024-11-11 12:14:12,441][INFO] 
[0m 4s (4.656 seconds)] Starting epoch 1:
[2024-11-11 12:14:13,040][INFO] [0m 5s (5.256 seconds)] After epoch 1:
[2024-11-11 12:14:13,041][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:13,415][INFO] min loss 0.0, max loss 0.0.
[2024-11-11 12:14:13,415][INFO] All 100 abstractions certified.
[2024-11-11 12:14:13,706][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:13,707][INFO] repair set accuracy 1.0.
[2024-11-11 12:14:13,707][INFO] attacked test set accuracy 1.0.
[2024-11-11 12:14:13,780][INFO] Accuracy at every epoch: [0.9342, 0.9342]
[2024-11-11 12:14:13,780][INFO] After 1 epochs / 0m 5s (5.922 seconds), eventually the trained network got certified? True, with 0.9342 accuracy on test set,with 1.0000 accuracy on repair set,with 1.0000 accuracy on attack test set.
[2024-11-11 12:14:13,784][INFO] [0m 5s (5.999 seconds)] Start repair part 3: 300
[2024-11-11 12:14:13,784][INFO] [0m 5s (5.999 seconds)] After epoch 0:
[2024-11-11 12:14:13,784][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:14,151][INFO] min loss 1.3421766757965088, max loss 57.386837005615234.
[2024-11-11 12:14:14,155][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
       device='cuda:3', dtype=torch.uint8).
[2024-11-11 12:14:14,444][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:14,445][INFO] repair set accuracy 0.01.
[2024-11-11 12:14:14,445][INFO] attacked test set accuracy 0.012.
[2024-11-11 12:14:14,445][INFO] 
[0m 6s (6.660 seconds)] Starting epoch 1:
[2024-11-11 12:14:15,058][INFO] [0m 7s (7.273 seconds)] After epoch 1:
[2024-11-11 12:14:15,058][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:15,428][INFO] min loss 0.0, max loss 0.0.
[2024-11-11 12:14:15,428][INFO] All 100 abstractions certified.
[2024-11-11 12:14:15,722][INFO] Test set accuracy 0.9342.
[2024-11-11 12:14:15,722][INFO] repair set accuracy 1.0.
[2024-11-11 12:14:15,722][INFO] attacked test set accuracy 1.0.
[2024-11-11 12:14:15,795][INFO] Accuracy at every epoch: [0.9342, 0.9342]
[2024-11-11 12:14:15,795][INFO] After 1 epochs / 0m 7s (7.938 seconds), eventually the trained network got certified? True, with 0.9342 accuracy on test set,with 1.0000 accuracy on repair set,with 1.0000 accuracy on attack test set.
[2024-11-11 12:14:15,799][INFO] [0m 8s (8.014 seconds)] Start repair part 4: 400
[2024-11-11 12:14:15,800][INFO] [0m 8s (8.015 seconds)] After epoch 0:
[2024-11-11 12:14:15,800][INFO] Loaded 100 abstractions for training.
[2024-11-11 12:14:16,160][INFO] min loss 1.5896236896514893, max loss 103.91312408447266.
[2024-11-11 12:14:16,164][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
