[2024-11-26 07:32:40,299][INFO] 
===== vgg19-8-feature-1000-2024-11-26-07-32-40 configuration =====
  exp_fn: test_goal_repair
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 50
  tiny_width: 0.0008
  lr: 10
  batch_size: 50
  min_epochs: 15
  max_epochs: 100
  use_scheduler: True
  no_pts: True
  no_abs: False
  no_refine: True
  quiet: False
  debug: False
  net: vgg19
  no_repair: False
  repair_number: 1000
  repair_batchsize: 1
  repair_location: feature
  repair_radius: 8
  loose_bound: 0.0314
  divided_repair: 10
  accuracy_loss: <function CifarArgParser.setup_rest.<locals>.ce_loss at 0x7cc53aeae040>
  reset_params: False
  train_datasize: 10000
  test_datasize: 10000
  max_verifier_sec: 300
  verifier_timeout_as_safe: True
  sample_amount: 1000
  repair_batch_size: 1000
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x7cc451f08700>
[2024-11-26 08:33:22,696][INFO] --get the 3 part of the feature_lb and feature_ub
[2024-11-26 08:33:22,697][INFO] --sample the 4 part of the originalset
[2024-11-26 08:33:22,697][INFO] --PGD sample 1 image
[2024-11-26 08:33:31,991][INFO] --PGD sample 2 image
[2024-11-26 08:33:41,361][INFO] --PGD sample 3 image
[2024-11-26 08:33:50,733][INFO] --PGD sample 4 image
[2024-11-26 08:34:00,108][INFO] --PGD sample 5 image
[2024-11-26 08:34:09,488][INFO] --PGD sample 6 image
[2024-11-26 08:34:18,831][INFO] --PGD sample 7 image
[2024-11-26 08:34:28,249][INFO] --PGD sample 8 image
[2024-11-26 08:34:37,616][INFO] --PGD sample 9 image
[2024-11-26 08:34:46,983][INFO] --PGD sample 10 image
[2024-11-26 08:34:56,398][INFO] --PGD sample 11 image
[2024-11-26 08:35:05,785][INFO] --PGD sample 12 image
[2024-11-26 08:35:15,164][INFO] --PGD sample 13 image
[2024-11-26 08:35:24,544][INFO] --PGD sample 14 image
[2024-11-26 08:35:33,936][INFO] --PGD sample 15 image
[2024-11-26 08:35:43,324][INFO] --PGD sample 16 image
[2024-11-26 08:35:52,712][INFO] --PGD sample 17 image
[2024-11-26 08:36:02,090][INFO] --PGD sample 18 image
[2024-11-26 08:36:11,499][INFO] --PGD sample 19 image
[2024-11-26 08:36:20,912][INFO] --PGD sample 20 image
[2024-11-26 08:36:30,332][INFO] --PGD sample 21 image
[2024-11-26 08:36:39,776][INFO] --PGD sample 22 image
[2024-11-26 08:36:49,151][INFO] --PGD sample 23 image
[2024-11-26 08:36:58,569][INFO] --PGD sample 24 image
[2024-11-26 08:37:07,961][INFO] --PGD sample 25 image
[2024-11-26 08:37:17,320][INFO] --PGD sample 26 image
[2024-11-26 08:37:26,678][INFO] --PGD sample 27 image
[2024-11-26 08:37:36,032][INFO] --PGD sample 28 image
[2024-11-26 08:37:45,386][INFO] --PGD sample 29 image
[2024-11-26 08:37:54,820][INFO] --PGD sample 30 image
[2024-11-26 08:38:04,186][INFO] --PGD sample 31 image
[2024-11-26 08:38:13,563][INFO] --PGD sample 32 image
[2024-11-26 08:38:22,917][INFO] --PGD sample 33 image
[2024-11-26 08:38:32,292][INFO] --PGD sample 34 image
[2024-11-26 08:38:41,657][INFO] --PGD sample 35 image
[2024-11-26 08:38:51,100][INFO] --PGD sample 36 image
[2024-11-26 08:39:00,487][INFO] --PGD sample 37 image
[2024-11-26 08:39:09,873][INFO] --PGD sample 38 image
[2024-11-26 08:39:18,741][INFO] --PGD sample 39 image
[2024-11-26 08:39:28,102][INFO] --PGD sample 40 image
[2024-11-26 08:39:37,478][INFO] --PGD sample 41 image
[2024-11-26 08:39:46,868][INFO] --PGD sample 42 image
[2024-11-26 08:39:56,242][INFO] --PGD sample 43 image
[2024-11-26 08:40:05,643][INFO] --PGD sample 44 image
[2024-11-26 08:40:15,034][INFO] --PGD sample 45 image
[2024-11-26 08:40:24,419][INFO] --PGD sample 46 image
[2024-11-26 08:40:33,802][INFO] --PGD sample 47 image
[2024-11-26 08:40:43,187][INFO] --PGD sample 48 image
[2024-11-26 08:40:52,567][INFO] --PGD sample 49 image
[2024-11-26 08:41:01,954][INFO] --PGD sample 50 image
[2024-11-26 08:41:11,350][INFO] --PGD sample 51 image
[2024-11-26 08:41:20,739][INFO] --PGD sample 52 image
[2024-11-26 08:41:30,125][INFO] --PGD sample 53 image
[2024-11-26 08:41:39,511][INFO] --PGD sample 54 image
[2024-11-26 08:41:48,904][INFO] --PGD sample 55 image
[2024-11-26 08:41:58,297][INFO] --PGD sample 56 image
[2024-11-26 08:42:07,700][INFO] --PGD sample 57 image
[2024-11-26 08:42:17,105][INFO] --PGD sample 58 image
[2024-11-26 08:42:26,504][INFO] --PGD sample 59 image
[2024-11-26 08:42:35,910][INFO] --PGD sample 60 image
[2024-11-26 08:42:45,315][INFO] --PGD sample 61 image
[2024-11-26 08:42:54,734][INFO] --PGD sample 62 image
[2024-11-26 08:43:04,161][INFO] --PGD sample 63 image
[2024-11-26 08:43:13,576][INFO] --PGD sample 64 image
[2024-11-26 08:43:22,986][INFO] --PGD sample 65 image
[2024-11-26 08:43:32,376][INFO] --PGD sample 66 image
[2024-11-26 08:43:41,791][INFO] --PGD sample 67 image
[2024-11-26 08:43:51,209][INFO] --PGD sample 68 image
[2024-11-26 08:44:00,631][INFO] --PGD sample 69 image
[2024-11-26 08:44:10,046][INFO] --PGD sample 70 image
[2024-11-26 08:44:19,467][INFO] --PGD sample 71 image
[2024-11-26 08:44:28,896][INFO] --PGD sample 72 image
[2024-11-26 08:44:38,314][INFO] --PGD sample 73 image
[2024-11-26 08:44:47,730][INFO] --PGD sample 74 image
[2024-11-26 08:44:57,156][INFO] --PGD sample 75 image
[2024-11-26 08:45:06,582][INFO] --PGD sample 76 image
[2024-11-26 08:45:16,003][INFO] --PGD sample 77 image
[2024-11-26 08:45:25,423][INFO] --PGD sample 78 image
[2024-11-26 08:45:34,862][INFO] --PGD sample 79 image
[2024-11-26 08:45:44,296][INFO] --PGD sample 80 image
[2024-11-26 08:45:53,730][INFO] --PGD sample 81 image
[2024-11-26 08:46:03,172][INFO] --PGD sample 82 image
[2024-11-26 08:46:12,623][INFO] --PGD sample 83 image
[2024-11-26 08:46:22,065][INFO] --PGD sample 84 image
[2024-11-26 08:46:31,513][INFO] --PGD sample 85 image
[2024-11-26 08:46:40,820][INFO] --PGD sample 86 image
[2024-11-26 08:46:50,257][INFO] --PGD sample 87 image
[2024-11-26 08:46:59,742][INFO] --PGD sample 88 image
[2024-11-26 08:47:09,214][INFO] --PGD sample 89 image
[2024-11-26 08:47:18,689][INFO] --PGD sample 90 image
[2024-11-26 08:47:28,123][INFO] --PGD sample 91 image
[2024-11-26 08:47:37,603][INFO] --PGD sample 92 image
[2024-11-26 08:47:46,875][INFO] --PGD sample 93 image
[2024-11-26 08:47:55,955][INFO] --PGD sample 94 image
[2024-11-26 08:48:05,379][INFO] --PGD sample 95 image
[2024-11-26 08:48:14,743][INFO] --PGD sample 96 image
[2024-11-26 08:48:24,183][INFO] --PGD sample 97 image
[2024-11-26 08:48:33,615][INFO] --PGD sample 98 image
[2024-11-26 08:48:43,073][INFO] --PGD sample 99 image
[2024-11-26 08:48:52,394][INFO] --PGD sample 100 image
[2024-11-26 08:49:02,989][INFO] --get the 4 part of the feature_lb and feature_ub
[2024-11-26 08:49:02,990][INFO] --sample the 5 part of the originalset
[2024-11-26 08:49:02,990][INFO] --PGD sample 1 image
[2024-11-26 08:49:12,192][INFO] --PGD sample 2 image
[2024-11-26 08:49:21,490][INFO] --PGD sample 3 image
[2024-11-26 08:49:30,796][INFO] --PGD sample 4 image
[2024-11-26 08:49:40,156][INFO] --PGD sample 5 image
[2024-11-26 08:49:49,518][INFO] --PGD sample 6 image
[2024-11-26 08:49:58,849][INFO] --PGD sample 7 image
[2024-11-26 08:50:08,159][INFO] --PGD sample 8 image
[2024-11-26 08:50:17,217][INFO] --PGD sample 9 image
[2024-11-26 08:50:26,508][INFO] --PGD sample 10 image
[2024-11-26 08:50:35,830][INFO] --PGD sample 11 image
[2024-11-26 08:50:45,149][INFO] --PGD sample 12 image
[2024-11-26 08:50:54,481][INFO] --PGD sample 13 image
[2024-11-26 08:51:03,803][INFO] --PGD sample 14 image
[2024-11-26 08:51:13,140][INFO] --PGD sample 15 image
[2024-11-26 08:51:22,515][INFO] --PGD sample 16 image
[2024-11-26 08:51:31,870][INFO] --PGD sample 17 image
[2024-11-26 08:51:41,233][INFO] --PGD sample 18 image
[2024-11-26 08:51:50,668][INFO] --PGD sample 19 image
[2024-11-26 08:52:00,086][INFO] --PGD sample 20 image
[2024-11-26 08:52:09,511][INFO] --PGD sample 21 image
[2024-11-26 08:52:18,860][INFO] --PGD sample 22 image
[2024-11-26 08:52:28,274][INFO] --PGD sample 23 image
[2024-11-26 08:52:37,693][INFO] --PGD sample 24 image
[2024-11-26 08:52:47,112][INFO] --PGD sample 25 image
[2024-11-26 08:52:56,530][INFO] --PGD sample 26 image
[2024-11-26 08:53:05,952][INFO] --PGD sample 27 image
[2024-11-26 08:53:15,368][INFO] --PGD sample 28 image
[2024-11-26 08:53:24,789][INFO] --PGD sample 29 image
[2024-11-26 08:53:34,199][INFO] --PGD sample 30 image
[2024-11-26 08:53:43,609][INFO] --PGD sample 31 image
[2024-11-26 08:53:53,020][INFO] --PGD sample 32 image
[2024-11-26 08:54:02,435][INFO] --PGD sample 33 image
[2024-11-26 08:54:11,858][INFO] --PGD sample 34 image
[2024-11-26 08:54:21,287][INFO] --PGD sample 35 image
[2024-11-26 08:54:30,717][INFO] --PGD sample 36 image
[2024-11-26 08:54:40,148][INFO] --PGD sample 37 image
[2024-11-26 08:54:49,587][INFO] --PGD sample 38 image
[2024-11-26 08:54:59,009][INFO] --PGD sample 39 image
[2024-11-26 08:55:08,458][INFO] --PGD sample 40 image
[2024-11-26 08:55:17,886][INFO] --PGD sample 41 image
[2024-11-26 08:55:27,305][INFO] --PGD sample 42 image
[2024-11-26 08:55:36,739][INFO] --PGD sample 43 image
[2024-11-26 08:55:46,183][INFO] --PGD sample 44 image
[2024-11-26 08:55:55,614][INFO] --PGD sample 45 image
[2024-11-26 08:56:05,048][INFO] --PGD sample 46 image
[2024-11-26 08:56:14,492][INFO] --PGD sample 47 image
[2024-11-26 08:56:23,941][INFO] --PGD sample 48 image
[2024-11-26 08:56:33,393][INFO] --PGD sample 49 image
[2024-11-26 08:56:42,844][INFO] --PGD sample 50 image
[2024-11-26 08:56:52,291][INFO] --PGD sample 51 image
[2024-11-26 08:57:01,739][INFO] --PGD sample 52 image
[2024-11-26 08:57:11,200][INFO] --PGD sample 53 image
[2024-11-26 08:57:20,656][INFO] --PGD sample 54 image
[2024-11-26 08:57:30,103][INFO] --PGD sample 55 image
[2024-11-26 08:57:39,560][INFO] --PGD sample 56 image
[2024-11-26 08:57:48,982][INFO] --PGD sample 57 image
[2024-11-26 08:57:58,362][INFO] --PGD sample 58 image
[2024-11-26 08:58:07,747][INFO] --PGD sample 59 image
[2024-11-26 08:58:17,099][INFO] --PGD sample 60 image
[2024-11-26 08:58:26,471][INFO] --PGD sample 61 image
[2024-11-26 08:58:35,850][INFO] --PGD sample 62 image
[2024-11-26 08:58:45,248][INFO] --PGD sample 63 image
[2024-11-26 08:58:54,641][INFO] --PGD sample 64 image
[2024-11-26 08:59:04,022][INFO] --PGD sample 65 image
[2024-11-26 08:59:13,412][INFO] --PGD sample 66 image
[2024-11-26 08:59:22,812][INFO] --PGD sample 67 image
[2024-11-26 08:59:32,194][INFO] --PGD sample 68 image
[2024-11-26 08:59:41,586][INFO] --PGD sample 69 image
[2024-11-26 08:59:50,967][INFO] --PGD sample 70 image
[2024-11-26 09:00:00,359][INFO] --PGD sample 71 image
[2024-11-26 09:00:09,755][INFO] --PGD sample 72 image
[2024-11-26 09:00:19,147][INFO] --PGD sample 73 image
[2024-11-26 09:00:28,544][INFO] --PGD sample 74 image
[2024-11-26 09:00:37,943][INFO] --PGD sample 75 image
[2024-11-26 09:00:47,349][INFO] --PGD sample 76 image
[2024-11-26 09:00:56,735][INFO] --PGD sample 77 image
[2024-11-26 09:01:06,109][INFO] --PGD sample 78 image
[2024-11-26 09:01:15,495][INFO] --PGD sample 79 image
[2024-11-26 09:01:24,845][INFO] --PGD sample 80 image
[2024-11-26 09:01:34,225][INFO] --PGD sample 81 image
[2024-11-26 09:01:43,605][INFO] --PGD sample 82 image
[2024-11-26 09:01:52,970][INFO] --PGD sample 83 image
[2024-11-26 09:02:02,383][INFO] --PGD sample 84 image
[2024-11-26 09:02:11,868][INFO] --PGD sample 85 image
[2024-11-26 09:02:21,367][INFO] --PGD sample 86 image
[2024-11-26 09:02:30,856][INFO] --PGD sample 87 image
[2024-11-26 09:02:40,344][INFO] --PGD sample 88 image
[2024-11-26 09:02:49,854][INFO] --PGD sample 89 image
[2024-11-26 09:02:59,357][INFO] --PGD sample 90 image
[2024-11-26 09:03:08,877][INFO] --PGD sample 91 image
[2024-11-26 09:03:18,344][INFO] --PGD sample 92 image
[2024-11-26 09:03:27,843][INFO] --PGD sample 93 image
[2024-11-26 09:03:37,336][INFO] --PGD sample 94 image
[2024-11-26 09:03:46,845][INFO] --PGD sample 95 image
[2024-11-26 09:03:56,347][INFO] --PGD sample 96 image
[2024-11-26 09:04:05,845][INFO] --PGD sample 97 image
[2024-11-26 09:04:15,348][INFO] --PGD sample 98 image
[2024-11-26 09:04:24,863][INFO] --PGD sample 99 image
[2024-11-26 09:04:34,363][INFO] --PGD sample 100 image
[2024-11-26 09:04:45,114][INFO] --get the 5 part of the feature_lb and feature_ub
[2024-11-26 09:04:45,114][INFO] --sample the 6 part of the originalset
[2024-11-26 09:04:45,115][INFO] --PGD sample 1 image
[2024-11-26 09:04:54,361][INFO] --PGD sample 2 image
[2024-11-26 09:05:03,707][INFO] --PGD sample 3 image
[2024-11-26 09:05:13,053][INFO] --PGD sample 4 image
[2024-11-26 09:05:22,405][INFO] --PGD sample 5 image
[2024-11-26 09:05:31,770][INFO] --PGD sample 6 image
[2024-11-26 09:05:41,141][INFO] --PGD sample 7 image
[2024-11-26 09:05:50,516][INFO] --PGD sample 8 image
[2024-11-26 09:05:59,899][INFO] --PGD sample 9 image
[2024-11-26 09:06:09,142][INFO] --PGD sample 10 image
[2024-11-26 09:06:15,303][INFO] --PGD sample 11 image
[2024-11-26 09:06:21,482][INFO] --PGD sample 12 image
[2024-11-26 09:06:28,837][INFO] --PGD sample 13 image
[2024-11-26 09:06:38,206][INFO] --PGD sample 14 image
[2024-11-26 09:06:47,576][INFO] --PGD sample 15 image
[2024-11-26 09:06:56,947][INFO] --PGD sample 16 image
[2024-11-26 09:07:06,331][INFO] --PGD sample 17 image
[2024-11-26 09:07:15,711][INFO] --PGD sample 18 image
[2024-11-26 09:07:25,107][INFO] --PGD sample 19 image
[2024-11-26 09:07:34,514][INFO] --PGD sample 20 image
[2024-11-26 09:07:43,907][INFO] --PGD sample 21 image
[2024-11-26 09:07:53,321][INFO] --PGD sample 22 image
[2024-11-26 09:08:02,720][INFO] --PGD sample 23 image
[2024-11-26 09:08:12,140][INFO] --PGD sample 24 image
[2024-11-26 09:08:21,552][INFO] --PGD sample 25 image
[2024-11-26 09:08:30,966][INFO] --PGD sample 26 image
[2024-11-26 09:08:40,369][INFO] --PGD sample 27 image
[2024-11-26 09:08:49,772][INFO] --PGD sample 28 image
[2024-11-26 09:08:59,181][INFO] --PGD sample 29 image
[2024-11-26 09:09:08,592][INFO] --PGD sample 30 image
[2024-11-26 09:09:18,003][INFO] --PGD sample 31 image
[2024-11-26 09:09:27,413][INFO] --PGD sample 32 image
[2024-11-26 09:09:36,834][INFO] --PGD sample 33 image
[2024-11-26 09:09:46,248][INFO] --PGD sample 34 image
[2024-11-26 09:09:55,667][INFO] --PGD sample 35 image
[2024-11-26 09:10:05,092][INFO] --PGD sample 36 image
[2024-11-26 09:10:14,512][INFO] --PGD sample 37 image
[2024-11-26 09:10:23,868][INFO] --PGD sample 38 image
[2024-11-26 09:10:33,162][INFO] --PGD sample 39 image
[2024-11-26 09:10:42,496][INFO] --PGD sample 40 image
[2024-11-26 09:10:51,831][INFO] --PGD sample 41 image
[2024-11-26 09:11:01,175][INFO] --PGD sample 42 image
[2024-11-26 09:11:10,523][INFO] --PGD sample 43 image
[2024-11-26 09:11:19,874][INFO] --PGD sample 44 image
[2024-11-26 09:11:29,240][INFO] --PGD sample 45 image
[2024-11-26 09:11:38,609][INFO] --PGD sample 46 image
[2024-11-26 09:11:47,978][INFO] --PGD sample 47 image
[2024-11-26 09:11:57,330][INFO] --PGD sample 48 image
[2024-11-26 09:12:06,694][INFO] --PGD sample 49 image
[2024-11-26 09:12:16,055][INFO] --PGD sample 50 image
[2024-11-26 09:12:25,430][INFO] --PGD sample 51 image
[2024-11-26 09:12:34,799][INFO] --PGD sample 52 image
[2024-11-26 09:12:44,160][INFO] --PGD sample 53 image
[2024-11-26 09:12:53,540][INFO] --PGD sample 54 image
[2024-11-26 09:13:02,788][INFO] --PGD sample 55 image
[2024-11-26 09:13:12,225][INFO] --PGD sample 56 image
[2024-11-26 09:13:21,677][INFO] --PGD sample 57 image
[2024-11-26 09:13:31,122][INFO] --PGD sample 58 image
[2024-11-26 09:13:40,564][INFO] --PGD sample 59 image
[2024-11-26 09:13:50,017][INFO] --PGD sample 60 image
[2024-11-26 09:13:59,471][INFO] --PGD sample 61 image
[2024-11-26 09:14:08,934][INFO] --PGD sample 62 image
[2024-11-26 09:14:18,362][INFO] --PGD sample 63 image
[2024-11-26 09:14:27,741][INFO] --PGD sample 64 image
[2024-11-26 09:14:37,153][INFO] --PGD sample 65 image
[2024-11-26 09:14:46,541][INFO] --PGD sample 66 image
[2024-11-26 09:14:55,896][INFO] --PGD sample 67 image
[2024-11-26 09:15:05,275][INFO] --PGD sample 68 image
[2024-11-26 09:15:14,652][INFO] --PGD sample 69 image
[2024-11-26 09:15:23,992][INFO] --PGD sample 70 image
[2024-11-26 09:15:33,355][INFO] --PGD sample 71 image
[2024-11-26 09:15:42,713][INFO] --PGD sample 72 image
[2024-11-26 09:15:52,065][INFO] --PGD sample 73 image
[2024-11-26 09:16:01,428][INFO] --PGD sample 74 image
[2024-11-26 09:16:10,776][INFO] --PGD sample 75 image
[2024-11-26 09:16:20,155][INFO] --PGD sample 76 image
[2024-11-26 09:16:29,494][INFO] --PGD sample 77 image
[2024-11-26 09:16:38,889][INFO] --PGD sample 78 image
[2024-11-26 09:16:48,253][INFO] --PGD sample 79 image
[2024-11-26 09:16:57,612][INFO] --PGD sample 80 image
[2024-11-26 09:17:06,976][INFO] --PGD sample 81 image
[2024-11-26 09:17:16,344][INFO] --PGD sample 82 image
[2024-11-26 09:17:25,714][INFO] --PGD sample 83 image
[2024-11-26 09:17:35,094][INFO] --PGD sample 84 image
[2024-11-26 09:17:44,456][INFO] --PGD sample 85 image
[2024-11-26 09:17:53,808][INFO] --PGD sample 86 image
[2024-11-26 09:18:03,186][INFO] --PGD sample 87 image
[2024-11-26 09:18:12,567][INFO] --PGD sample 88 image
[2024-11-26 09:18:21,931][INFO] --PGD sample 89 image
[2024-11-26 09:18:31,334][INFO] --PGD sample 90 image
[2024-11-26 09:18:40,741][INFO] --PGD sample 91 image
[2024-11-26 09:18:50,026][INFO] --PGD sample 92 image
[2024-11-26 09:18:59,525][INFO] --PGD sample 93 image
[2024-11-26 09:19:09,020][INFO] --PGD sample 94 image
[2024-11-26 09:19:18,460][INFO] --PGD sample 95 image
[2024-11-26 09:19:27,951][INFO] --PGD sample 96 image
[2024-11-26 09:19:37,452][INFO] --PGD sample 97 image
[2024-11-26 09:19:46,952][INFO] --PGD sample 98 image
[2024-11-26 09:19:56,445][INFO] --PGD sample 99 image
[2024-11-26 09:20:05,942][INFO] --PGD sample 100 image
[2024-11-26 09:20:16,692][INFO] --get the 6 part of the feature_lb and feature_ub
[2024-11-26 09:20:16,692][INFO] --sample the 7 part of the originalset
[2024-11-26 09:20:16,693][INFO] --PGD sample 1 image
[2024-11-26 09:20:25,954][INFO] --PGD sample 2 image
[2024-11-26 09:20:35,325][INFO] --PGD sample 3 image
[2024-11-26 09:20:44,693][INFO] --PGD sample 4 image
[2024-11-26 09:20:54,056][INFO] --PGD sample 5 image
[2024-11-26 09:21:03,435][INFO] --PGD sample 6 image
[2024-11-26 09:21:12,815][INFO] --PGD sample 7 image
[2024-11-26 09:21:22,191][INFO] --PGD sample 8 image
[2024-11-26 09:21:31,570][INFO] --PGD sample 9 image
[2024-11-26 09:21:40,944][INFO] --PGD sample 10 image
[2024-11-26 09:21:50,313][INFO] --PGD sample 11 image
[2024-11-26 09:21:59,676][INFO] --PGD sample 12 image
[2024-11-26 09:22:09,047][INFO] --PGD sample 13 image
[2024-11-26 09:22:18,420][INFO] --PGD sample 14 image
[2024-11-26 09:22:27,793][INFO] --PGD sample 15 image
[2024-11-26 09:22:36,246][INFO] --PGD sample 16 image
[2024-11-26 09:22:44,488][INFO] --PGD sample 17 image
[2024-11-26 09:22:51,964][INFO] --PGD sample 18 image
[2024-11-26 09:22:59,489][INFO] --PGD sample 19 image
[2024-11-26 09:23:07,811][INFO] --PGD sample 20 image
[2024-11-26 09:23:17,234][INFO] --PGD sample 21 image
[2024-11-26 09:23:26,655][INFO] --PGD sample 22 image
[2024-11-26 09:23:36,098][INFO] --PGD sample 23 image
[2024-11-26 09:23:45,519][INFO] --PGD sample 24 image
[2024-11-26 09:23:54,951][INFO] --PGD sample 25 image
[2024-11-26 09:24:04,381][INFO] --PGD sample 26 image
[2024-11-26 09:24:13,796][INFO] --PGD sample 27 image
[2024-11-26 09:24:23,219][INFO] --PGD sample 28 image
[2024-11-26 09:24:32,644][INFO] --PGD sample 29 image
[2024-11-26 09:24:42,067][INFO] --PGD sample 30 image
[2024-11-26 09:24:51,480][INFO] --PGD sample 31 image
[2024-11-26 09:25:00,862][INFO] --PGD sample 32 image
[2024-11-26 09:25:10,271][INFO] --PGD sample 33 image
[2024-11-26 09:25:19,687][INFO] --PGD sample 34 image
[2024-11-26 09:25:29,101][INFO] --PGD sample 35 image
[2024-11-26 09:25:38,516][INFO] --PGD sample 36 image
[2024-11-26 09:25:47,934][INFO] --PGD sample 37 image
[2024-11-26 09:25:57,359][INFO] --PGD sample 38 image
[2024-11-26 09:26:06,778][INFO] --PGD sample 39 image
[2024-11-26 09:26:16,217][INFO] --PGD sample 40 image
[2024-11-26 09:26:25,632][INFO] --PGD sample 41 image
[2024-11-26 09:26:35,043][INFO] --PGD sample 42 image
[2024-11-26 09:26:44,468][INFO] --PGD sample 43 image
[2024-11-26 09:26:53,891][INFO] --PGD sample 44 image
[2024-11-26 09:27:03,307][INFO] --PGD sample 45 image
[2024-11-26 09:27:12,730][INFO] --PGD sample 46 image
[2024-11-26 09:27:22,172][INFO] --PGD sample 47 image
[2024-11-26 09:27:31,625][INFO] --PGD sample 48 image
[2024-11-26 09:27:41,074][INFO] --PGD sample 49 image
[2024-11-26 09:27:50,525][INFO] --PGD sample 50 image
[2024-11-26 09:27:59,970][INFO] --PGD sample 51 image
[2024-11-26 09:28:09,433][INFO] --PGD sample 52 image
[2024-11-26 09:28:18,872][INFO] --PGD sample 53 image
[2024-11-26 09:28:28,328][INFO] --PGD sample 54 image
[2024-11-26 09:28:37,788][INFO] --PGD sample 55 image
[2024-11-26 09:28:47,222][INFO] --PGD sample 56 image
[2024-11-26 09:28:56,658][INFO] --PGD sample 57 image
[2024-11-26 09:29:06,090][INFO] --PGD sample 58 image
[2024-11-26 09:29:15,530][INFO] --PGD sample 59 image
[2024-11-26 09:29:24,972][INFO] --PGD sample 60 image
[2024-11-26 09:29:34,412][INFO] --PGD sample 61 image
[2024-11-26 09:29:43,851][INFO] --PGD sample 62 image
[2024-11-26 09:29:53,282][INFO] --PGD sample 63 image
[2024-11-26 09:30:02,710][INFO] --PGD sample 64 image
[2024-11-26 09:30:12,143][INFO] --PGD sample 65 image
[2024-11-26 09:30:21,587][INFO] --PGD sample 66 image
[2024-11-26 09:30:31,016][INFO] --PGD sample 67 image
[2024-11-26 09:30:40,446][INFO] --PGD sample 68 image
[2024-11-26 09:30:49,889][INFO] --PGD sample 69 image
[2024-11-26 09:30:59,336][INFO] --PGD sample 70 image
[2024-11-26 09:31:08,781][INFO] --PGD sample 71 image
[2024-11-26 09:31:18,233][INFO] --PGD sample 72 image
[2024-11-26 09:31:27,684][INFO] --PGD sample 73 image
[2024-11-26 09:31:37,137][INFO] --PGD sample 74 image
[2024-11-26 09:31:46,592][INFO] --PGD sample 75 image
[2024-11-26 09:31:56,041][INFO] --PGD sample 76 image
[2024-11-26 09:32:05,509][INFO] --PGD sample 77 image
[2024-11-26 09:32:14,967][INFO] --PGD sample 78 image
[2024-11-26 09:32:24,426][INFO] --PGD sample 79 image
[2024-11-26 09:32:33,880][INFO] --PGD sample 80 image
[2024-11-26 09:32:43,340][INFO] --PGD sample 81 image
[2024-11-26 09:32:52,804][INFO] --PGD sample 82 image
[2024-11-26 09:33:02,265][INFO] --PGD sample 83 image
[2024-11-26 09:33:11,720][INFO] --PGD sample 84 image
[2024-11-26 09:33:21,175][INFO] --PGD sample 85 image
[2024-11-26 09:33:30,649][INFO] --PGD sample 86 image
[2024-11-26 09:33:40,122][INFO] --PGD sample 87 image
[2024-11-26 09:33:49,588][INFO] --PGD sample 88 image
[2024-11-26 09:33:59,068][INFO] --PGD sample 89 image
[2024-11-26 09:34:08,537][INFO] --PGD sample 90 image
[2024-11-26 09:34:18,012][INFO] --PGD sample 91 image
[2024-11-26 09:34:27,491][INFO] --PGD sample 92 image
[2024-11-26 09:34:36,960][INFO] --PGD sample 93 image
[2024-11-26 09:34:46,432][INFO] --PGD sample 94 image
[2024-11-26 09:34:55,901][INFO] --PGD sample 95 image
[2024-11-26 09:35:05,372][INFO] --PGD sample 96 image
[2024-11-26 09:35:14,849][INFO] --PGD sample 97 image
[2024-11-26 09:35:24,344][INFO] --PGD sample 98 image
[2024-11-26 09:35:33,816][INFO] --PGD sample 99 image
[2024-11-26 09:35:43,292][INFO] --PGD sample 100 image
[2024-11-26 09:35:54,038][INFO] --get the 7 part of the feature_lb and feature_ub
[2024-11-26 09:35:54,039][INFO] --sample the 8 part of the originalset
[2024-11-26 09:35:54,039][INFO] --PGD sample 1 image
[2024-11-26 09:36:03,288][INFO] --PGD sample 2 image
[2024-11-26 09:36:12,653][INFO] --PGD sample 3 image
[2024-11-26 09:36:22,012][INFO] --PGD sample 4 image
[2024-11-26 09:36:31,374][INFO] --PGD sample 5 image
[2024-11-26 09:36:40,740][INFO] --PGD sample 6 image
[2024-11-26 09:36:50,117][INFO] --PGD sample 7 image
[2024-11-26 09:36:59,493][INFO] --PGD sample 8 image
[2024-11-26 09:37:08,864][INFO] --PGD sample 9 image
[2024-11-26 09:37:18,240][INFO] --PGD sample 10 image
[2024-11-26 09:37:27,614][INFO] --PGD sample 11 image
[2024-11-26 09:37:36,952][INFO] --PGD sample 12 image
[2024-11-26 09:37:46,347][INFO] --PGD sample 13 image
[2024-11-26 09:37:55,727][INFO] --PGD sample 14 image
[2024-11-26 09:38:05,119][INFO] --PGD sample 15 image
[2024-11-26 09:38:14,515][INFO] --PGD sample 16 image
[2024-11-26 09:38:23,912][INFO] --PGD sample 17 image
[2024-11-26 09:38:33,314][INFO] --PGD sample 18 image
[2024-11-26 09:38:42,730][INFO] --PGD sample 19 image
[2024-11-26 09:38:52,148][INFO] --PGD sample 20 image
[2024-11-26 09:39:01,574][INFO] --PGD sample 21 image
[2024-11-26 09:39:11,005][INFO] --PGD sample 22 image
[2024-11-26 09:39:20,431][INFO] --PGD sample 23 image
[2024-11-26 09:39:29,859][INFO] --PGD sample 24 image
